являться	1285
другой	1277
так	1268
язык	1250
случай	1240
иметь	1238
%	1229
можно	1227
слово	1225
использовать	1206
более	1190
данный	1185
работа	1185
например	1172
образ	1166
первый	1153
следующий	1152
тип	1138
пример	1131
время	1126
русский	1119
значение	1100
также	1097
вид	1096
быть	1092
анализ	1091
текст	1089
результат	1087
общий	1086
часть	1075
однако	1065
возможный	1046
основной	1029
связать	1019
качество	1005
данные	996
разный	981
речь	979
позволять	976
рассматривать	973
представить	972
второй	970
структура	953
делать	950
форма	949
число	949
уже	949
возможность	946
самый	941
система	940
представлять	939
новый	937
говорить	937
исследование	936
отношение	933
большой	933
описание	929
должен	928
основа	924
метр	924
часто	917
получить	914
год	914
еще	912
где	911
подобный	908
информация	907
различный	907
помощь	904
семантический	895
вопрос	894
задача	893
соответствующий	889
необходимый	880
смотреть	880
использование	878
группа	877
проблема	868
правило	865
связь	862
сам	861
человек	859
содержать	849
существовать	848
следовать	847
иной	845
считать	844
точка	841
наиболее	834
место	834
важный	831
материал	825
поэтому	818
здесь	815
ситуация	815
процесс	812
контекст	812
отдельный	812
относиться	812
словарь	807
цель	804
последний	803
степень	803
предложение	801
диалог	795
состоять	792
определенный	788
описать	788
привести	773
количество	773
способ	772
модель	768
смысл	766
ряд	766
известный	765
достаточно	763
естественный	761
элемент	760
особенность	758
настоящий	758
определять	756
рассмотреть	749
представление	746
как	746
конкретный	744
наличие	741
статья	741
давать	740
соответствовать	736
уровень	736
сказать	736
сторона	735
вариант	735
лингвистика	732
выражение	731
труд	726
объект	723
включать	719
нет	719
описывать	716
зрение	715
полный	712
единица	712
приводить	710
лингвистический	710
решение	709
обычно	708
языковой	708
иметься	707
отметить	701
характеристика	700
функция	699
лексический	698
синтаксический	694
глагол	693
показать	693
очень	693
определить	691
выделить	691
всегда	690
область	689
литература	686
свойство	685
входить	684
высоко	684
международный	683
сложный	683
менее	683
требовать	683
рамка	676
находиться	676
тонна	675
действие	671
принцип	669
составлять	667
класс	661
автор	660
список	659
идти	659
отличие	657
употребление	657
далеко	656
признак	656
современный	655
дело	655
определение	654
называть	654
строить	652
соответствие	650
конструкция	648
встречаться	646
раз	644
дать	644
высокий	642
условие	640
средство	639
корпус	638
большинство	636
близкий	635
понятие	633
набор	632
конференция	632
зависимость	630
имя	629
а	628
компьютерный	627
роль	627
компонент	626
род	621
термин	619
е	618
подход	616
сравнение	616
дальнейший	615
множество	615
наука	615
указывать	612
выбор	611
происходить	611
предлагать	609
внимание	606
база	606
стать	601
хорошо	599
простой	598
предполагать	594
состав	594
указать	594
нужный	594
возникать	593
целое	592
семантика	590
исходный	590
служить	590
введение	588
оказываться	588
метод	585
видеть	584
оценка	583
ср	582
найти	582
факт	582
обработка	581
й	581
отсутствие	579
особый	577
дополнительный	575
далее	574
параметр	573
соответственно	573
мера	572
поиск	572
др	571
показывать	570
заключение	570
вывод	568
создание	568
брать	565
специальный	564
изменение	564
характер	557
различие	557
учитывать	556
фрагмент	556
причина	554
построение	552
характерный	551
понимать	548
сочетание	547
предложить	547
главный	545
мя	545
оказаться	544
отличаться	543
технология	538
тогда	538
обладать	538
очередь	531
начало	530
больший	530
реализация	529
практически	528
ставить	527
этап	525
представляться	524
очевидный	522
то	520
явление	519
знание	517
автоматический	513
друг	513
сила	512
принять	511
грамматический	509
мир	509
таблица	507
применение	504
момент	499
порядок	498
английский	497
отражать	497
аналогичный	496
получать	494
задать	494
конец	491
с	490
зависеть	489
лицо	489
до	488
знать	488
объем	487
обозначать	487
научный	486
выражать	486
позиция	484
состояние	483
выделять	483
отсутствовать	482
выбрать	481
реальный	479
заметить	479
вообще	479
развитие	478
интересный	478
третий	477
широкий	477
много	475
остальной	473
основание	471
работать	471
реализовать	471
анализировать	470
собственный	468
интерпретация	467
необходимость	466
выступать	466
существенно	465
провести	465
становиться	463
существенный	463
назвать	461
грамматика	461
употреблять	461
речевой	460
выразить	459
высказывание	459
проводить	458
фиксировать	458
название	458
подробно	457
направление	457
содержание	454
теория	454
программа	453
вполне	452
казаться	452
означать	451
низкий	451
особенно	451
источник	449
знак	449
целый	449
оставаться	448
b	448
выполнять	448
обозначить	447
идея	446
основать	445
понимание	444
собственно	443
скорее	442
затем	441
полностью	441
пара	441
город	438
прямой	438
формальный	437
век	436
аспект	434
перевод	433
интеллектуальный	427
единственный	427
небольшой	426
j	426
указание	426
позволить	425
выделение	425
категория	424
писать	423
совпадать	423
ограничение	423
положение	423
касаться	423
равный	421
иногда	421
потому	421
хороший	420
почти	418
разработка	417
тема	417
предмет	417
разработать	416
фраза	416
день	416
исследовать	415
значительный	415
проект	415
сантиметр	415
редактор	414
вести	414
больше	414
хотеть	412
присутствовать	411
ответ	411
внутри	410
создать	409
пока	408
одновременно	406
там	406
рождение	405
словосочетание	405
наблюдать	404
лексика	404
морфологический	403
несколько	403
v	402
граница	402
образовывать	402
информационный	400
осуществлять	400
стоять	400
взгляд	400
классификация	397
допускать	394
принимать	393
выполнить	393
изучение	393
сфера	391
весьма	390
стандартный	390
фактор	390
включить	388
обозначение	388
учет	387
ограничить	387
наконец	387
точно	387
пользователь	386
рис	386
жизнь	383
участник	382
организация	381
механизм	381
производить	379
последовательность	378
носитель	378
единый	376
показатель	376
опыт	376
решить	375
культура	375
непосредственно	374
событие	372
схема	372
отмечать	371
вводить	371
создавать	371
нельзя	371
принадлежать	370
счет	369
интерес	369
внутренний	369
запись	367
вместе	366
обычный	366
текстовый	364
москва	364
характеризовать	363
теперь	363
ход	362
правильный	361
частотный	361
в	360
на	359
надо	359
появление	358
словарный	357
предыдущий	356
действительно	356
довольно	355
выбирать	354
видно	354
значимый	353
раздел	353
сейчас	353
посвятить	352
требоваться	352
алгоритм	350
процедура	350
соотношение	350
объяснять	349
эксперимент	347
доклад	347
понять	347
выявить	346
литр	346
средний	345
различаться	344
демонстрировать	344
приложение	343
заключаться	341
поведение	341
книга	341
играть	340
взаимодействие	340
частота	339
лежать	339
поддержка	339
легко	339
предел	339
исключение	338
переход	338
иначе	338
пространство	337
точный	336
внешний	336
местоимение	335
дом	335
путь	334
распределение	334
редко	334
обеспечивать	334
попытка	333
статус	333
установить	333
ошибка	332
средства	332
деятельность	332
ввести	331
формулировать	331
теоретический	331
критерий	330
начинать	330
значить	330
субъект	329
начать	329
план	329
занимать	328
наоборот	328
сразу	326
мнение	326
актуальный	325
формирование	324
логический	324
трудный	323
последующий	323
пытаться	321
обсуждать	321
появляться	320
синтаксис	320
конечно	320
применять	319
задавать	319
несмотря	319
базовый	318
значительно	317
национальный	317
исследователь	317
поле	317
ожидать	316
типичный	316
требование	315
сообщение	314
документ	314
интерпретировать	314
проверка	314
предикат	314
статистический	312
рука	312
обнаружить	312
остаться	312
л	311
управление	310
конечный	309
влиять	309
стоить	308
вып	308
традиционный	307
ребенок	307
отец	307
гипотеза	306
вызывать	305
выражаться	305
способный	304
широко	304
составить	304
смысловой	303
движение	303
итак	303
влияние	302
пора	302
бывать	301
рассмотрение	301
сильный	301
решать	299
предметный	299
низко	298
одинаковый	298
получение	298
сеть	298
я	297
приходиться	297
воспринимать	297
начальный	296
опираться	296
восприятие	295
передавать	295
союз	294
совершенно	294
достаточный	293
отнести	293
тд	292
мало	292
образование	292
составляющая	292
предшествовать	292
ресурс	291
предлог	291
перечислить	291
похожий	290
норма	290
семинар	289
отрицательный	289
версия	288
потом	287
интернет	286
глаз	286
точность	285
исходить	285
меньший	285
тп	285
следовательно	284
крайний	284
литературный	284
сильно	283
выявление	283
прийти	282
устный	282
минимальный	280
совсем	280
слишком	280
предварительный	278
функциональный	278
запрос	277
рано	277
